issue_url,format,repo,created_at,title,llm_category
https://api.github.com/repos/CycloneDX/cdxgen/issues/530,cdx,CycloneDX/cdxgen,2023-09-05 17:43:21+00:00,v9.7.1 fails to run with Node 20.6.0,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/546,cdx,CycloneDX/cdxgen,2023-09-11 14:04:46+00:00,Respect pip.conf for different package index,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/559,cdx,CycloneDX/cdxgen,2023-09-18 08:00:58+00:00,"failing analysis of gradle project with `Error: Invalid purl: ""name"" is a required field.`",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/570,cdx,CycloneDX/cdxgen,2023-09-20 16:08:43+00:00,"Getting ""must NOT have additional properties"" validation error with FETCH_LICENSE=true",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/572,cdx,CycloneDX/cdxgen,2023-09-21 08:39:44+00:00,Error: TAR_ENTRY_INVALID: linkpath forbidden,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/573,cdx,CycloneDX/cdxgen,2023-09-21 11:12:44+00:00,Cdxgen throws go validation error with FETCH_LICENSE=true,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/588,cdx,CycloneDX/cdxgen,2023-09-27 06:54:57+00:00,Cdxgen reports incorrect package license,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/589,cdx,CycloneDX/cdxgen,2023-09-28 08:05:20+00:00,Cargo (rust) purl's are not encoded correctly,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/59,cdx,CycloneDX/cdxgen,2021-05-31 01:48:53+00:00,Parsing go.mod files incorrectly skips files ending with `go `,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/603,cdx,CycloneDX/cdxgen,2023-10-02 10:28:17+00:00,Upgrade to packageurl-js 1.1.1,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/609,cdx,CycloneDX/cdxgen,2023-10-04 10:28:55+00:00,SBOM generated for requirements-dev.txt even with `--required-only` flag,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/61,cdx,CycloneDX/cdxgen,2021-05-31 18:13:39+00:00,Parsing go.mod with single require statement results in no BOM,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/614,cdx,CycloneDX/cdxgen,2023-10-05 13:01:36+00:00,Error Upon Generating SBOM for Python,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/615,cdx,CycloneDX/cdxgen,2023-10-05 15:44:02+00:00,CDXGEN command does not honor usage of --usages-slices-file,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/62,cdx,CycloneDX/cdxgen,2021-06-07 02:17:39+00:00,Golang parsing incorrect,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/631,cdx,CycloneDX/cdxgen,2023-10-11 14:44:14+00:00,dotnet - project.assets.json parsing creates extra package versions in the BOM,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/635,cdx,CycloneDX/cdxgen,2023-10-12 20:47:49+00:00,Scan failes with docker,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/637,cdx,CycloneDX/cdxgen,2023-10-14 08:15:52+00:00,cdxgen server: Slicing was not successful. (Failed generating BOM for Python),Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/640,cdx,CycloneDX/cdxgen,2023-10-15 16:43:42+00:00,Dotnet dependency tree not preserved without type flag,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/641,cdx,CycloneDX/cdxgen,2023-10-17 13:31:18+00:00,Component not listed in Dependencies,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/643,cdx,CycloneDX/cdxgen,2023-10-18 08:44:15+00:00,Java Dependencies from a JAR File inside a Docker Image are not extracted,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/647,cdx,CycloneDX/cdxgen,2023-10-18 15:14:42+00:00,Docker image+tag scan failing,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/649,cdx,CycloneDX/cdxgen,2023-10-19 00:28:30+00:00,gradle dependencies task fails on large gradle projects,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/65,cdx,CycloneDX/cdxgen,2021-07-12 11:40:15+00:00,Non-conformat XML generated,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/651,cdx,CycloneDX/cdxgen,2023-10-19 13:30:09+00:00,asciiGraphWidth does not work well in multiproject builds,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/661,cdx,CycloneDX/cdxgen,2023-10-23 14:47:07+00:00,"Incorrect ""author"" when in object format inside package.json",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/664,cdx,CycloneDX/cdxgen,2023-10-23 17:18:25+00:00,Generated license sometimes not valid according to BOM schema,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/665,cdx,CycloneDX/cdxgen,2023-10-24 10:17:34+00:00,cdxgen fails to fetch license information for some projects even though they are present in pypi,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/666,cdx,CycloneDX/cdxgen,2023-10-24 13:27:17+00:00,*requirements*.txt false positive,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/669,cdx,CycloneDX/cdxgen,2023-10-25 18:11:18+00:00,Output for pnpm project is unexpected and invalid,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/670,cdx,CycloneDX/cdxgen,2023-10-26 00:38:50+00:00,Using latest version when there is also an entry that includes the version,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/671,cdx,CycloneDX/cdxgen,2023-10-26 08:51:25+00:00,cdxgen fails to fetch license information for some projects even though they are present in npm metadata,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/674,cdx,CycloneDX/cdxgen,2023-10-26 12:07:53+00:00,JavaScript analyzer does not output evidence if a transitive of direct is called,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/679,cdx,CycloneDX/cdxgen,2023-10-27 15:05:08+00:00,cdxgen does not follow CycloneDX 1.4 spec for SPDX license expressions,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/68,cdx,CycloneDX/cdxgen,2021-07-28 02:57:16+00:00,SyntaxError: Unexpected token ,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/683,cdx,CycloneDX/cdxgen,2023-10-31 01:22:11+00:00,author information passed by the --author parameter is overwritten by DependencyTrack tool,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/69,cdx,CycloneDX/cdxgen,2021-07-28 10:04:22+00:00,BOM validation failed due to nested URL element.,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/693,cdx,CycloneDX/cdxgen,2023-11-06 04:53:35+00:00,cdxgen command throughs error when running the scan on a very large project folder,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/70,cdx,CycloneDX/cdxgen,2021-07-28 21:30:36+00:00,python setup.py support,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/702,cdx,CycloneDX/cdxgen,2023-11-07 23:09:09+00:00,unit test failure when updating arborist to 7.2.1,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/703,cdx,CycloneDX/cdxgen,2023-11-09 06:20:39+00:00,Possible regression in version 9.9.2: `[ 'Invalid purl pkg:generic/:opencv' ]`,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/71,cdx,CycloneDX/cdxgen,2021-08-17 09:08:48+00:00,BOM validation failed for GO bom,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/718,cdx,CycloneDX/cdxgen,2023-11-15 15:40:10+00:00,BOM upload creating duplicate projects when running server,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/728,cdx,CycloneDX/cdxgen,2023-11-20 18:56:01+00:00,[go] Some required components are optional,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/73,cdx,CycloneDX/cdxgen,2021-08-20 16:28:19+00:00,Gradle SBOM Issue,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/737,cdx,CycloneDX/cdxgen,2023-11-22 10:38:03+00:00,Dependency information missing in SBOM,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/741,cdx,CycloneDX/cdxgen,2023-11-23 11:44:02+00:00,Invalid tools on bom.json,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/744,cdx,CycloneDX/cdxgen,2023-11-27 20:02:47+00:00,Seeing multiple versions of dependencies in a direct dependency,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/745,cdx,CycloneDX/cdxgen,2023-11-27 20:23:47+00:00,Docker / OCI container not supported ,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/746,cdx,CycloneDX/cdxgen,2023-11-28 08:35:38+00:00,Missing Node.js components after upgrading from 9.7.4 to 9.8.0 and later,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/753,cdx,CycloneDX/cdxgen,2023-12-01 16:08:17+00:00,Unable to Execute Binary with Maven Path Containing Spaces,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/757,cdx,CycloneDX/cdxgen,2023-12-05 22:09:48+00:00,python licenses are not fetched when requirements.txt is used,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/760,cdx,CycloneDX/cdxgen,2023-12-06 21:58:19+00:00,Error during executing in cdxgen container image: ZipException: zip END header not found,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/761,cdx,CycloneDX/cdxgen,2023-12-06 22:43:40+00:00,error: Uncaught (in promise) TypeError in jar file,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/768,cdx,CycloneDX/cdxgen,2023-12-08 19:08:34+00:00,"Hallucinated component in sbom with build-time ""generated"" components.",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/77,cdx,CycloneDX/cdxgen,2021-09-16 07:55:06+00:00,ReferenceError: buildBomString is not defined ,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/771,cdx,CycloneDX/cdxgen,2023-12-11 18:48:11+00:00,React Native Application: missing description into sbom for android ,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/775,cdx,CycloneDX/cdxgen,2023-12-13 13:22:59+00:00,DevOptional libraries are included in SBOM.,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/776,cdx,CycloneDX/cdxgen,2023-12-13 13:43:50+00:00,Dotnet Component Metadata not resolved,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/782,cdx,CycloneDX/cdxgen,2023-12-19 19:58:50+00:00,Support Python3 for pip freeze command,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/784,cdx,CycloneDX/cdxgen,2023-12-22 11:05:37+00:00,[pnpm] Invalid purl,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/79,cdx,CycloneDX/cdxgen,2021-09-16 22:20:06+00:00,Validation failure with license lookup,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/800,cdx,CycloneDX/cdxgen,2024-01-03 22:11:30+00:00,[ruby] Invalid purl is generated while parsing gemfile lock with remote,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/83,cdx,CycloneDX/cdxgen,2021-10-07 23:53:11+00:00,"Warning: ""version"" is a reserved word.",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/834,cdx,CycloneDX/cdxgen,2024-01-27 14:38:52+00:00,[deno] sqlite3 doesn't work,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/835,cdx,CycloneDX/cdxgen,2024-01-27 14:41:17+00:00,[bun] got related tests are not working,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/840,cdx,CycloneDX/cdxgen,2024-01-28 11:00:07+00:00,[deno] sae produced from compile doesn't work,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/843,cdx,CycloneDX/cdxgen,2024-01-28 16:53:50+00:00,[deno] node_stream_zip isn't working,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/848,cdx,CycloneDX/cdxgen,2024-01-29 11:33:42+00:00,[dotnet] validation failure with fetch license,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/852,cdx,CycloneDX/cdxgen,2024-01-29 14:28:09+00:00,Error while extracting image TAR_ENTRY_UNSUPPORTED,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/855,cdx,CycloneDX/cdxgen,2024-01-29 16:06:40+00:00,[java] cdxgen hangs when search.maven.org doesn't respond,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/860,cdx,CycloneDX/cdxgen,2024-01-31 10:45:20+00:00,[Gradle/NPM] Inconsistent handling of component's name and group,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/875,cdx,CycloneDX/cdxgen,2024-02-06 13:04:23+00:00,"Scan stops in case of ""unsupported repo url for swift type""",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/91,cdx,CycloneDX/cdxgen,2021-11-16 11:27:05+00:00,War analysis require pom.xml?,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/93,cdx,CycloneDX/cdxgen,2021-11-22 16:40:07+00:00,Cdxgen hangs without any debug message,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/95,cdx,CycloneDX/cdxgen,2021-12-02 13:40:58+00:00,Recurse mode failing,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/96,cdx,CycloneDX/cdxgen,2021-12-16 15:09:29+00:00,cdxgen hangs on sbt dependencyList,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cdxgen/issues/99,cdx,CycloneDX/cdxgen,2022-01-04 12:02:43+00:00,No error returned when failed to push to Dependency Track,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-bom-repo-server/issues/171,cdx,CycloneDX/cyclonedx-bom-repo-server,2022-05-25 18:25:43+00:00,Unable to save bom on filesystem,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/109,cdx,CycloneDX/cyclonedx-cli,2021-03-13 02:50:08+00:00,Docker: Unhandled exception: System.IO.DirectoryNotFoundException: Could not find a part of the path ,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/113,cdx,CycloneDX/cyclonedx-cli,2021-04-09 00:33:55+00:00,Validation of BOM Generated by Jake,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/129,cdx,CycloneDX/cyclonedx-cli,2021-05-17 13:55:14+00:00,Regression in 0.15.0: Unable to validate SBOMs in XML format,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/152,cdx,CycloneDX/cyclonedx-cli,2021-07-12 11:27:00+00:00,Error while converting sbom xml to csv file.,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/162,cdx,CycloneDX/cyclonedx-cli,2021-09-02 07:44:23+00:00,Error when scope attribute is set for a component,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/176,cdx,CycloneDX/cyclonedx-cli,2021-09-28 13:57:19+00:00,isssues running cli tool,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/178,cdx,CycloneDX/cyclonedx-cli,2021-10-06 19:41:24+00:00,`merge` output includes UTF-8 byte-order-marks,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/179,cdx,CycloneDX/cyclonedx-cli,2021-10-10 11:27:11+00:00,`merge`-d polyglot SBOM loses dependency graph information,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/202,cdx,CycloneDX/cyclonedx-cli,2022-02-04 21:23:24+00:00,Validation fails for valid JSON BOMs,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/206,cdx,CycloneDX/cyclonedx-cli,2022-02-16 23:28:00+00:00,"cyclonedx-win-x64 prefixing the file to be added with a ""\"", causing a FileNotFoundException.",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/208,cdx,CycloneDX/cyclonedx-cli,2022-02-20 07:19:34+00:00,`cyclonedx-win-x64 merge` crash when output SBOM has no components,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/218,cdx,CycloneDX/cyclonedx-cli,2022-03-19 05:08:30+00:00,Merge command looses `metadata.component` from original SBOMs,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/219,cdx,CycloneDX/cyclonedx-cli,2022-03-19 05:16:47+00:00,Merge command corrupts resulting SBOM,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/220,cdx,CycloneDX/cyclonedx-cli,2022-03-19 05:40:27+00:00,Validate command incorrectly reports an error for `GD` license,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/226,cdx,CycloneDX/cyclonedx-cli,2022-03-27 11:43:04+00:00,"cyclonedx-win-x64, cyclonedx-win-x86 merge issue",Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/227,cdx,CycloneDX/cyclonedx-cli,2022-03-29 20:18:32+00:00,Merged BOM is missing license information,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/228,cdx,CycloneDX/cyclonedx-cli,2022-03-30 09:51:31+00:00,Cannot verify multiple signatures on SBOM,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/230,cdx,CycloneDX/cyclonedx-cli,2022-04-01 07:41:57+00:00,Dependency-Graph in Dependency-Track not working after MERGE - Docker image - Kali Linux,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/233,cdx,CycloneDX/cyclonedx-cli,2022-04-10 18:15:01+00:00,Crash when signing bom on macOS 12.3.1 and latest docker image,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/235,cdx,CycloneDX/cyclonedx-cli,2022-04-14 10:09:34+00:00,`Instance validation error: 'sha1' is not a valid value for HashAlgorithm` when merging SBOMs,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/243,cdx,CycloneDX/cyclonedx-cli,2022-05-06 06:06:00+00:00,Converting CSV to BOM: can only use comma as field separator in CSV file,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/250,cdx,CycloneDX/cyclonedx-cli,2022-07-26 14:43:36+00:00,Validate command false error on license id Elastic-2.0,Bug Fixes and Defects
https://api.github.com/repos/CycloneDX/cyclonedx-cli/issues/251,cdx,CycloneDX/cyclonedx-cli,2022-07-29 07:49:31+00:00,Unable to sign bom,Bug Fixes and Defects
